event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
UKR193443,"15 November 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)","Military Forces of Ukraine (2019-) National Guard",1,18,,804,Europe,Ukraine,Zaporizhia,Polohivskyi,Orikhivska,Orikhiv,47.5673,35.7858,2,"Ministry of Defence of Russia; Suspilne Media",National,"On 15 November 2024, Russian air forces struck multiple Ukrainian units, including national guard (coded here) and territorial defence (coded to Komyshany), across multiple locations, some near Orikhiv, Zaporizhia. According to Russian sources, the Ukrainian military lost up to 110 soldiers, 3 cars and an artillery system near Orikhiv, Novoandriivka, Mykhailivka, Komyshany [Russian MoD reported 110 fatalities. Coded as 10 fatalities across 4 events. 3 fatalities coded to this event].",3,,1732047039
UKR193467,"15 November 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Donetsk,Bakhmutskyi,Siverska,Siversk,48.8726,38.096,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 15 November 2024, Russian air forces struck the Ukrainian military near Siversk, Donetsk. According to Russian sources, the Ukrainian military lost up to 625 soldiers, 3 cars, 2 artillery systems, 3 EW systems and a military depot near Slovyansk, Siversk, Dachne, Andriivka, Bohoiavlenka, Kurakhove [Russian MoD reported 625 fatalities. Coded as 10 fatalities across 6 events. 2 fatalities coded to this event].",2,,1732047039
UKR193468,"15 November 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)","Civilians (Ukraine)",1,18,,804,Europe,Ukraine,Donetsk,Kramatorskyi,Slovianska,Slovyansk,48.8533,37.6065,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine; Ukrinform",Other-National,"On 15 November 2024, Russian air forces the Ukrainian military in Slovyansk, Donetsk. According to Russian sources, the Ukrainian military lost up to 625 soldiers, 3 cars, 2 artillery systems, 3 EW systems and a military depot near Slovyansk, Siversk, Dachne, Andriivka, Bohoiavlenka, Kurakhove [Russian MoD reported 625 fatalities. Coded as 10 fatalities across 6 events. 2 fatalities coded to this event]. A civilian was killed (overall fatalities for this event coded as 3).",3,,1732047039
UKR193481,"15 November 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Donetsk,Volnovaskyi,Velykonovosilkivska,"Velyka Novosilka",47.8453,36.8353,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 15 November 2024, Russian air forces struck multiple Ukrainian units, including territorial defence (coded to Rozlyv), across multiple locations, some near Velyka Novosilka, Donetsk. According to Russian sources, the Ukrainian military lost up to 140 soldiers, 2 tanks, 2 IFVs, 6 cars and 2 artillery systems near Rozlyv, Velyka Novosilka, Novodarivka [Russian MoD reported 140 fatalities. Coded as 10 fatalities across 3 events. 3 fatalities coded to this event].",3,,1732047039
UKR193378,"15 November 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Donetsk,Bakhmutskyi,Toretska,Dachne,48.4136,37.8798,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 15 November 2024, Russian air forces struck the Ukrainian military near Dachne, Donetsk. According to Russian sources, the Ukrainian military lost up to 625 soldiers, 3 cars, 2 artillery systems, 3 EW systems and a military depot near Slovyansk, Siversk, Dachne, Andriivka, Bohoiavlenka, Kurakhove [Russian MoD reported 625 fatalities. Coded as 10 fatalities across 6 events. 2 fatalities coded to this event].",2,,1732655049
UKR193406,"15 November 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Donetsk,Kramatorskyi,Lymanska,Lyman,48.9903,37.8063,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine; Suspilne Media",Other-National,"On 15 November 2024, Russian air forces struck multiple Ukrainian units, including territorial defence (coded to Terny), across multiple locations, some near Lyman, Donetsk, damaging a supermarket and an object of social infrastructure. According to Russian sources, the Ukrainian military lost up to 440 soldiers, an IFV, an APC, 9 cars, 5 artillery systems and 3 military depots near Zarichne, Terny and Lyman [Russian MoD reported 440 fatalities. Coded as 10 fatalities across 3 events. 3 fatalities coded to this event].",3,,1732655049
UKR193236,"13 November 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Kharkiv,Kupianskyi,Kupianska,Kivsharivka,49.63,37.6733,2,"Ministry of Defence of Ukraine",Other,"On 13 November 2024, Russian air forces carried out airstrikes near Kivsharivka, Kharkiv. According to Russian sources, more than 570 Ukrainian soldiers were killed near Terny, Zahryzove, Lozova, Bohuslavka, Kivsharivka, Petropavlivka and Serebrianka [Russian MoD reported 570 fatalities. Coded as 10 fatalities split across 7 events. 2 fatalities coded to this event].",2,,1732047037
UKR193248,"13 November 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Donetsk,Pokrovskyi,Kurakhivska,Kurakhove,47.9836,37.2823,2,"Ministry of Defence of Ukraine",Other,"On 13 November 2024, Russian air forces carried out airstrikes near Kurakhove, Donetsk. According to Russian sources, more than 655 Ukrainian soldiers were killed near Zaliznianske, Druzhkivka, Dyliivka, Orikhovo-Vasylivka, Riznykivka, Kurakhove, Hannivka and Siversk [Russian MoD reported 655 fatalities. Coded as 10 fatalities split across 8 events. 2 fatalities coded to this event].",2,,1732047037
UKR193254,"13 November 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Kharkiv,Kharkivskyi,Lypetska,Lyptsi,50.2037,36.4077,2,"Ministry of Defence of Ukraine",Other,"On 13 November 2024, Russian air forces carried out airstrikes near Lyptsi, Kharkiv. According to Russian sources, more than 80 Ukrainian soldiers were killed near Vovchansk and Lyptsi [Russian MoD reported 80 fatalities. Coded as 10 fatalities split across 2 events. 5 fatalities coded to this event].",5,,1732047037
UKR193264,"13 November 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Donetsk,Pokrovskyi,Myrnohradska,Myrnohrad,48.2959,37.2704,2,"Ministry of Defence of Ukraine",Other,"On 13 November 2024, Russian air forces carried out airstrikes near Myrnohrad, Donetsk. According to Russian sources, more than 485 Ukrainian soldiers were killed near Zelene Pole, Leonidivka, Druzhba, Toretsk, Sukha Balka and Myrnohrad [Russian MoD reported 485 fatalities. Coded as 10 fatalities split across 6 events. 2 fatalities coded to this event].",2,,1732047037
UKR193324,"13 November 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Donetsk,Bakhmutskyi,Siverska,Siversk,48.8726,38.096,2,"Ministry of Defence of Ukraine",Other,"On 13 November 2024, Russian air forces carried out airstrikes near Siversk, Donetsk. According to Russian sources, more than 655 Ukrainian soldiers were killed near Zaliznianske, Druzhkivka, Dyliivka, Orikhovo-Vasylivka, Riznykivka, Kurakhove, Hannivka and Siversk [Russian MoD reported 655 fatalities. Coded as 10 fatalities split across 8 events. 2 fatalities coded to this event].",2,,1732047038
UKR193341,"13 November 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Donetsk,Volnovaskyi,Velykonovosilkivska,"Velyka Novosilka",47.8453,36.8353,2,"Ministry of Defence of Ukraine",Other,"On 13 November 2024, Russian air forces carried out airstrikes near Velyka Novosilka, Donetsk. According to Russian sources, more than 145 Ukrainian soldiers were killed near Verkhnyoshyrokivske, Velyka Novosilka and Temyrivka [Russian MoD reported 145 fatalities. Coded as 10 fatalities split across 3 events. 4 fatalities coded to this event].",4,,1732047038
UKR193200,"13 November 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Kharkiv,Iziumskyi,Borivska,Bohuslavka,49.4739,37.6837,2,"Ministry of Defence of Ukraine",Other,"On 13 November 2024, Russian air forces carried out airstrikes near Bohuslavka, Kharkiv. According to Russian sources, more than 570 Ukrainian soldiers were killed near Terny, Zahryzove, Lozova, Bohuslavka, Kivsharivka, Petropavlivka and Serebrianka [Russian MoD reported 570 fatalities. Coded as 10 fatalities split across 7 events. 2 fatalities coded to this event].",2,,1732655048
UKR192910,"12 November 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Donetsk,Volnovaskyi,Velykonovosilkivska,Andriivka,48.0216,37.0568,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 12 November 2024, Russian air forces carried out airstrikes at Ukrainian positions near Andriivka, Donetsk. According to Russian sources, more than 480 Ukrainian servicemen were killed near Sukhyi Yar, Andriivka, Toretsk, Shcherbynivka, Petrivka and Myrnohrad [Russian MoD reported 480 fatalities. Coded as 10 fatalities split across 6 events. 1 fatality coded to this event].",1,,1732047035
UKR192915,"12 November 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force","Military Forces of Russia (2000-)",8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Sumy,Sumskyi,Yunakivska,Basivka,51.1856,35.0877,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 12 November 2024, Russian forces carried out airstrikes, fired artillery and mortars at Ukrainian positions in Basivka, Sumy. According to Russian sources, more than 450 Ukrainian servicemen were killed near Basivka, Bilovody, Ivolzhanske, Zhuravka, Pysarivka, Khotin, Yunakivka and Yablunivka [Russian MoD reported 450 fatalities. Coded as 10 fatalities split across 8 events. 1 fatality coded to this event].",1,,1732047035
UKR192934,"12 November 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Donetsk,Kramatorskyi,Druzhkivska,Druzhkivka,48.6165,37.5292,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 12 November 2024, Russian air forces carried out airstrikes at Ukrainian positions near Druzhkivka, Donetsk. According to Russian sources, up to 720 Ukrainian servicemen were killed near Yantarne, Druzhkivka, Dyliivka, Riznykivka, Siversk, Minkivka, Pryvillya, Kurakhove and Dronivka [Russian MoD reported 720 fatalities. Coded as 10 fatalities split across 9 events. 1 fatality coded to this event].",1,,1732047036
UKR192958,"12 November 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Donetsk,Pokrovskyi,Kurakhivska,Kurakhove,47.9836,37.2823,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 12 November 2024, Russian air forces carried out airstrikes at Ukrainian positions near Kurakhove, Donetsk. According to Russian sources, up to 720 Ukrainian servicemen were killed near Yantarne, Druzhkivka, Dyliivka, Riznykivka, Siversk, Minkivka, Pryvillya, Kurakhove and Dronivka [Russian MoD reported 720 fatalities. Coded as 10 fatalities split across 10 events. 1 fatality coded to this event].",1,,1732047036
UKR192967,"12 November 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Kharkiv,Kharkivskyi,Lypetska,Lyptsi,50.2037,36.4077,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 12 November 2024, Russian air forces carried out airstrikes at Ukrainian positions near Lyptsi, Kharkiv. According to Russian sources, up to 110 Ukrainian servicemen were killed near Udy, Vilcha, Krasnokutsk, Odnorobivka and Lyptsi [Russian MoD reported 110 fatalities. Coded as 10 fatalities split across 5 events. 2 fatalities coded to this event].",2,,1732047036
UKR192977,"12 November 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Donetsk,Pokrovskyi,Myrnohradska,Myrnohrad,48.2959,37.2704,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 12 November 2024, Russian air forces carried out airstrikes at Ukrainian positions near Myrnohrad, Donetsk. According to Russian sources, more than 480 Ukrainian servicemen were killed near Sukhyi Yar, Andriivka, Toretsk, Shcherbynivka, Petrivka and Myrnohrad [Russian MoD reported 480 fatalities. Coded as 10 fatalities split across 6 events. 2 fatalities coded to this event].",2,,1732047036
UKR193004,"12 November 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Donetsk,Bakhmutskyi,Toretska,Petrivka,48.3864,37.7858,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 12 November 2024, Russian air forces carried out airstrikes at Ukrainian positions near Petrivka, Donetsk. According to Russian sources, more than 480 Ukrainian servicemen were killed near Sukhyi Yar, Andriivka, Toretsk, Shcherbynivka, Petrivka and Myrnohrad [Russian MoD reported 480 fatalities. Coded as 10 fatalities split across 6 events. 2 fatalities coded to this event].",2,,1732047036
UKR193028,"12 November 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Military Forces of Ukraine (2019-)",,1,18,,804,Europe,Ukraine,Donetsk,Bakhmutskyi,Siverska,Siversk,48.8726,38.096,2,"Ministry of Defence of Russia; Ministry of Defence of Ukraine",Other-National,"On 12 November 2024, Russian air forces carried out airstrikes at Ukrainian positions near Siversk, Donetsk. According to Russian sources, up to 720 Ukrainian servicemen were killed near Yantarne, Druzhkivka, Dyliivka, Riznykivka, Siversk, Minkivka, Pryvillya, Kurakhove and Dronivka [Russian MoD reported 720 fatalities. Coded as 10 fatalities split across 9 events. 1 fatality coded to this event].",1,,1732047036
